Order_Id,Order_Date,Order_Status,Order_Region,Market,ISO3,Customer_Segment,Product_Id,Product_Name,Category_Name,Product_Price,Shipping_Date,Shipping_Mode,Shipment(real),Shipment(scheduled),Delivery_Status,Payment_Type,Item_Price,Item_Quantity,Sales,Profit_Capped,Year,GDP,Population,Delay_Days,Delivery_Quality,GDP_per_capita,Profit_Margin
29238,2016-03-02,COMPLETE,Southeast Asia,Pacific Asia,IDN,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-03-04,First Class,2,1,Late delivery,DEBIT,60,2,119.98,7.92,2016,931877364037.698,264627418.0,1,Slight Delay,3521.46943457574,6.601100183363894
1541,2015-01-23,COMPLETE,Central America,LATAM,MEX,Consumer,792,Hirzl Men's Hybrid Golf Glove,Golf Balls,14.99,2015-01-25,Standard Class,2,4,Advance shipping,DEBIT,15,5,74.95,8.85,2015,1213294467716.88,121072306.0,-2,Early,10021.23861188272,11.807871914609738
47202,2016-11-20,PENDING_PAYMENT,Eastern Europe,Europe,POL,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-11-23,Standard Class,3,4,Advance shipping,PAYMENT,50,3,149.94,33.6,2016,473259583969.643,37970087.0,-1,Early,12464.011050847554,22.408963585434176
11069,2015-06-11,PROCESSING,Western Europe,Europe,DEU,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-06-16,Second Class,5,2,Late delivery,TRANSFER,60,4,239.96001,7.57,2015,3425099578746.09,81686611.0,3,Slight Delay,41929.754911072145,3.1546923172740327
2931,2015-02-12,PROCESSING,Caribbean,LATAM,DOM,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-02-14,Second Class,2,2,Shipping on time,TRANSFER,50,2,100.0,46.53,2015,70966782572.4386,10434829.0,0,On Time,6800.953093954736,46.53
14082,2015-07-25,COMPLETE,Southern Europe,Europe,ITA,Consumer,116,Nike Men's Comfort 2 Slide,Tennis & Racquet,44.99,2015-07-28,Second Class,3,2,Late delivery,DEBIT,45,2,89.98,-7.56,2015,1845428048839.1,60229605.0,1,Slight Delay,30639.882975143206,-8.401867081573682
36722,2016-06-20,PENDING,West of USA,USCA,USA,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-06-23,Second Class,3,2,Late delivery,TRANSFER,50,1,50.0,-10.69,2016,18695110842000.0,324353340.0,1,Slight Delay,57638.10183671918,-21.38
18430,2015-09-27,COMPLETE,Southern Europe,Europe,ESP,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-09-29,First Class,2,1,Late delivery,DEBIT,50,1,50.0,3.15,2015,1206164777553.12,46422303.0,1,Slight Delay,25982.441619777463,6.3
63973,2017-07-22,COMPLETE,Northern Europe,Europe,GBR,Home Office,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2017-07-24,First Class,2,1,Late delivery,DEBIT,50,2,99.96,38.38,2017,2699118387873.1,65966000.0,1,Slight Delay,40916.81150703545,38.395358143257305
49414,2016-12-22,PROCESSING,West Africa,Africa,NGA,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-12-24,First Class,2,1,Late delivery,TRANSFER,50,4,200.0,49.14,2016,404649125252.16,195443700.0,1,Slight Delay,2070.4127339594984,24.57
39948,2016-08-06,PENDING_PAYMENT,West of USA,USCA,USA,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2016-08-10,Second Class,4,2,Late delivery,PAYMENT,100,5,499.95001,169.73,2016,18695110842000.0,324353340.0,2,Slight Delay,57638.10183671918,33.949394260438154
13549,2015-07-17,CANCELED,Northern Europe,Europe,IRL,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-07-22,Standard Class,5,4,Shipping canceled,TRANSFER,400,1,399.98001,68.4,2015,302101388556.271,4701957.0,1,Slight Delay,64250.13851812575,17.100854615209396
5308,2015-03-19,COMPLETE,Central America,LATAM,MEX,Home Office,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-03-23,Second Class,4,2,Late delivery,DEBIT,50,3,150.0,24.6,2015,1213294467716.88,121072306.0,2,Slight Delay,10021.23861188272,16.400000000000002
43598,2016-09-28,COMPLETE,North Africa,Africa,SDN,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-10-02,Standard Class,4,4,Shipping on time,DEBIT,60,5,299.95001,12.0,2016,42630376000.0,41259892.0,0,On Time,1033.2158891739223,4.000666644418514
64589,2017-07-31,ON_HOLD,Southern Europe,Europe,ITA,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2017-08-05,Standard Class,5,4,Late delivery,DEBIT,130,1,129.99001,18.56,2017,1970720904584.71,60002252.0,1,Slight Delay,32844.11566060404,14.278020287866736
17485,2015-09-13,PENDING_PAYMENT,Western Europe,Europe,DEU,Corporate,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-09-19,Standard Class,6,4,Late delivery,PAYMENT,400,1,399.98001,125.19,2015,3425099578746.09,81686611.0,2,Slight Delay,41929.754911072145,31.29906417073193
39977,2016-08-06,PENDING,South of  USA,USCA,USA,Corporate,44,adidas Men's F10 Messi TRX FG Soccer Cleat,Baseball & Softball,59.99,2016-08-09,Standard Class,3,4,Advance shipping,TRANSFER,60,4,239.96001,21.84,2016,18695110842000.0,324353340.0,-1,Early,57638.10183671918,9.10151654019351
3096,2015-02-15,CLOSED,South America,LATAM,COL,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-02-17,Standard Class,2,4,Advance shipping,CASH,400,1,399.98001,-12.92,2015,293492370193.166,46969940.0,-2,Early,6248.514905345121,-3.2301614273173302
37793,2016-07-05,PROCESSING,US Center,USCA,USA,Home Office,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2016-07-07,First Class,2,1,Late delivery,TRANSFER,40,1,39.99,-8.33,2016,18695110842000.0,324353340.0,1,Slight Delay,57638.10183671918,-20.830207551887973
22751,2015-11-29,ON_HOLD,Eastern Asia,Pacific Asia,CHN,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-12-01,Standard Class,2,4,Advance shipping,DEBIT,60,2,119.98,16.92,2015,11280814787468.9,1379860000.0,-2,Early,8175.33285077392,14.102350391731958
36369,2016-06-14,CLOSED,US Center,USCA,USA,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-06-19,Second Class,5,2,Late delivery,CASH,50,4,199.92,91.16,2016,18695110842000.0,324353340.0,3,Slight Delay,57638.10183671918,45.59823929571829
38251,2016-07-12,ON_HOLD,West of USA,USCA,USA,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2016-07-14,Second Class,2,2,Shipping on time,DEBIT,300,1,299.98001,33.9,2016,18695110842000.0,324353340.0,0,On Time,57638.10183671918,11.300753006842022
9362,2015-05-17,COMPLETE,Caribbean,LATAM,HTI,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-05-20,Standard Class,3,4,Advance shipping,DEBIT,50,3,150.0,62.48,2015,14849629308.6025,10523242.0,-1,Early,1411.1268474679666,41.65333333333333
16666,2015-09-01,CLOSED,Western Europe,Europe,DEU,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-09-03,Standard Class,2,4,Advance shipping,CASH,400,1,399.98001,170.99,2015,3425099578746.09,81686611.0,-2,Early,41929.754911072145,42.74963641307974
37170,2016-06-26,COMPLETE,South of  USA,USCA,USA,Consumer,37,adidas Kids' F5 Messi FG Soccer Cleat,Baseball & Softball,34.99,2016-07-02,Standard Class,6,4,Late delivery,DEBIT,35,4,139.96001,49.46,2016,18695110842000.0,324353340.0,2,Slight Delay,57638.10183671918,35.33866566599988
15357,2015-08-13,ON_HOLD,Western Europe,Europe,NLD,Home Office,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-08-16,Standard Class,3,4,Advance shipping,DEBIT,50,4,199.92,48.34,2015,775743675302.734,16939923.0,-1,Early,45793.81354346971,24.1796718687475
21862,2015-11-16,PENDING,Eastern Asia,Pacific Asia,CHN,Home Office,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-11-19,Standard Class,3,4,Advance shipping,TRANSFER,50,5,250.0,88.13,2015,11280814787468.9,1379860000.0,-1,Early,8175.33285077392,35.252
9506,2015-05-19,CLOSED,Caribbean,LATAM,CUB,Corporate,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-05-21,Standard Class,2,4,Advance shipping,CASH,400,1,399.98001,143.99,2015,87132800000.0,11275065.0,-2,Early,7727.919972079983,35.99929906497078
17240,2015-09-09,COMPLETE,Western Europe,Europe,DEU,Consumer,565,adidas Youth Germany Black/Red Away Match Soc,Girls' Apparel,70.0,2015-09-10,Same Day,1,0,Late delivery,DEBIT,70,3,210.0,87.32,2015,3425099578746.09,81686611.0,1,Slight Delay,41929.754911072145,41.58095238095238
40297,2016-08-11,COMPLETE,West of USA,USCA,USA,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2016-08-14,Second Class,3,2,Late delivery,DEBIT,100,3,299.97,85.17,2016,18695110842000.0,324353340.0,1,Slight Delay,57638.10183671918,28.39283928392839
23940,2015-12-16,COMPLETE,Oceania,Pacific Asia,AUS,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-12-22,Standard Class,6,4,Late delivery,DEBIT,50,3,150.0,37.13,2015,1356805839935.9,23815995.0,2,Slight Delay,56970.3613028093,24.753333333333334
45175,2016-10-21,COMPLETE,Central Africa,Africa,COG,Home Office,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2016-10-27,Standard Class,6,4,Late delivery,DEBIT,100,1,99.99,21.6,2016,10931328150.8478,5222536.0,2,Slight Delay,2093.107285588419,21.602160216021606
11790,2015-06-22,PENDING_PAYMENT,Western Europe,Europe,FRA,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-06-24,First Class,2,1,Late delivery,PAYMENT,130,1,129.99001,35.31,2015,2442483452642.5,66548272.0,1,Slight Delay,36702.43237333796,27.163625881711983
32607,2016-04-20,COMPLETE,West of USA,USCA,USA,Consumer,116,Nike Men's Comfort 2 Slide,Tennis & Racquet,44.99,2016-04-23,Second Class,3,2,Late delivery,DEBIT,45,4,179.96001,78.61,2016,18695110842000.0,324353340.0,1,Slight Delay,57638.10183671918,43.681926890313015
3212,2015-02-16,PROCESSING,Central America,LATAM,MEX,Home Office,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-02-18,First Class,2,1,Late delivery,TRANSFER,400,1,399.98001,-63.24,2015,1213294467716.88,121072306.0,1,Slight Delay,10021.23861188272,-15.81079014423746
26955,2016-01-29,PENDING,Oceania,Pacific Asia,AUS,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-02-04,Second Class,6,2,Late delivery,TRANSFER,60,2,119.98,33.4,2016,1211588128417.61,24190907.0,4,Severe Delay,50084.444060638576,27.83797299549925
6295,2015-04-02,COMPLETE,Central America,LATAM,NIC,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2015-04-08,Standard Class,6,4,Late delivery,DEBIT,100,2,199.98,79.19,2015,12756696261.0676,6149417.0,2,Slight Delay,2074.456206347301,39.5989598959896
49008,2016-12-16,PENDING,West Africa,Africa,GHA,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2016-12-20,Second Class,4,2,Late delivery,TRANSFER,200,1,199.99001,92.16,2016,56144179397.8516,29356742.0,2,Slight Delay,1912.4799133995045,46.08230181097545
7053,2015-04-13,CANCELED,Central America,LATAM,SLV,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-04-17,Second Class,4,2,Shipping canceled,TRANSFER,60,5,299.95001,112.78,2015,23438240000.0,6183676.0,2,Slight Delay,3790.3408910816156,37.59959867979334
68237,2017-09-23,PAYMENT_REVIEW,Western Europe,Europe,DEU,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2017-09-26,Standard Class,3,4,Advance shipping,PAYMENT,300,1,299.98001,75.65,2017,3765351626105.89,82657002.0,-1,Early,45553.93414953388,25.218347049191713
13776,2015-07-21,COMPLETE,Northern Europe,Europe,GBR,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-07-23,Standard Class,2,4,Advance shipping,DEBIT,60,1,59.99,23.76,2015,2945579890258.46,65088000.0,-2,Early,45255.34492162088,39.60660110018336
607,2015-01-09,CANCELED,Central America,LATAM,GTM,Corporate,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-01-12,Standard Class,3,4,Shipping canceled,TRANSFER,50,3,149.94,-129.1,2015,62186066547.6566,15971743.0,-1,Early,3893.5053329906823,-86.10110710951047
216,2015-01-04,PENDING,Caribbean,LATAM,DOM,Corporate,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-01-06,Standard Class,2,4,Advance shipping,TRANSFER,300,1,299.98001,32.96,2015,70966782572.4386,10434829.0,-2,Early,6800.953093954736,10.987398793672952
44280,2016-10-08,ON_HOLD,West Africa,Africa,NGA,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-10-14,Standard Class,6,4,Late delivery,DEBIT,50,1,50.0,-11.3,2016,404649125252.16,195443700.0,2,Slight Delay,2070.4127339594984,-22.6
7986,2015-04-27,PENDING,Central America,LATAM,NIC,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-04-29,Standard Class,2,4,Advance shipping,TRANSFER,60,1,59.99,4.56,2015,12756696261.0676,6149417.0,-2,Early,2074.456206347301,7.601266877812968
6256,2015-04-02,PENDING_PAYMENT,South America,LATAM,ARG,Corporate,818,Titleist Pro V1x Golf Balls,Electronics,47.99,2015-04-04,Second Class,2,2,Shipping on time,PAYMENT,48,4,191.96001,3.38,2015,594749285413.212,43477012.0,0,On Time,13679.626498095407,1.7607834048352047
49568,2016-12-24,PROCESSING,North Africa,Africa,EGY,Corporate,906,Team Golf Tennessee Volunteers Putter Grip,Accessories,24.99,2016-12-28,Second Class,4,2,Late delivery,TRANSFER,25,2,49.98,10.4,2016,332441717791.411,101644589.0,2,Slight Delay,3270.628776819699,20.808323329331735
19637,2015-10-14,PROCESSING,Northern Europe,Europe,GBR,Consumer,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2015-10-17,Second Class,3,2,Late delivery,TRANSFER,40,3,119.97,2.16,2015,2945579890258.46,65088000.0,1,Slight Delay,45255.34492162088,1.8004501125281323
11139,2015-06-12,PENDING_PAYMENT,Western Europe,Europe,FRA,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-06-17,Second Class,5,2,Late delivery,PAYMENT,60,1,59.99,17.86,2015,2442483452642.5,66548272.0,3,Slight Delay,36702.43237333796,29.771628604767457
61598,2017-06-18,ON_HOLD,Western Europe,Europe,FRA,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2017-06-22,Standard Class,4,4,Shipping on time,DEBIT,60,2,119.98,30.61,2017,2588868323334.71,66918020.0,0,On Time,38687.16264071636,25.512585430905148
37665,2016-07-03,ON_HOLD,West of USA,USCA,USA,Corporate,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2016-07-09,Second Class,6,2,Late delivery,DEBIT,300,1,299.98001,-66.82,2016,18695110842000.0,324353340.0,4,Severe Delay,57638.10183671918,-22.27481757867799
57409,2017-04-18,CLOSED,Central America,LATAM,MEX,Home Office,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2017-04-23,Standard Class,5,4,Late delivery,CASH,300,1,299.98001,75.68,2017,1190721475906.0,123400057.0,1,Slight Delay,9649.278167724024,25.22834771556945
58748,2017-05-07,PENDING,Central America,LATAM,MEX,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2017-05-11,Standard Class,4,4,Shipping on time,TRANSFER,50,1,49.98,17.99,2017,1190721475906.0,123400057.0,0,On Time,9649.278167724024,35.99439775910364
11424,2015-06-16,PENDING,Western Europe,Europe,NLD,Consumer,821,Titleist Pro V1 High Numbers Personalized Gol,Electronics,51.99,2015-06-18,First Class,2,1,Late delivery,TRANSFER,52,4,207.96001,59.68,2015,775743675302.734,16939923.0,1,Slight Delay,45793.81354346971,28.697825125128624
27734,2016-02-09,PENDING_PAYMENT,Southeast Asia,Pacific Asia,PHL,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-02-14,Second Class,5,2,Late delivery,PAYMENT,50,2,99.96,33.94,2016,318627003016.731,106735719.0,3,Slight Delay,2985.1956402404617,33.953581432573024
26460,2016-01-22,COMPLETE,Southeast Asia,Pacific Asia,IDN,Consumer,897,Team Golf New England Patriots Putter Grip,Accessories,24.99,2016-01-28,Standard Class,6,4,Late delivery,DEBIT,25,4,99.96,12.74,2016,931877364037.698,264627418.0,2,Slight Delay,3521.46943457574,12.745098039215689
57841,2017-04-24,COMPLETE,Central America,LATAM,PAN,Consumer,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2017-04-26,Standard Class,2,4,Advance shipping,DEBIT,40,2,79.98,35.7,2017,64327688826.3137,4098707.0,-2,Early,15694.629751849472,44.636159039759946
6294,2015-04-02,CLOSED,Central America,LATAM,NIC,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-04-04,First Class,2,1,Late delivery,CASH,50,1,49.98,11.83,2015,12756696261.0676,6149417.0,1,Slight Delay,2074.456206347301,23.669467787114847
13648,2015-07-19,COMPLETE,Western Europe,Europe,FRA,Home Office,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-07-23,Standard Class,4,4,Shipping on time,DEBIT,400,1,399.98001,132.99,2015,2442483452642.5,66548272.0,0,On Time,36702.43237333796,33.249161626852306
3519,2015-02-21,PENDING,Central America,LATAM,HND,Corporate,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2015-02-21,Same Day,0,0,Shipping on time,TRANSFER,200,1,199.99001,-9.0,2015,20979791685.416,9237305.0,0,On Time,2271.2026598034818,-4.500224786228072
20335,2015-10-24,COMPLETE,Oceania,Pacific Asia,AUS,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-10-30,Second Class,6,2,Late delivery,DEBIT,50,1,50.0,11.63,2015,1356805839935.9,23815995.0,4,Severe Delay,56970.3613028093,23.26
55377,2017-03-19,PROCESSING,Central America,LATAM,SLV,Home Office,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2017-03-22,Standard Class,3,4,Advance shipping,TRANSFER,100,4,399.95999,143.99,2017,24979190000.0,6213533.0,-1,Early,4020.1267137391883,36.00110101012854
39004,2016-07-23,CLOSED,West of USA,USCA,USA,Corporate,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-07-23,Same Day,0,0,Shipping on time,CASH,50,2,99.96,0.0,2016,18695110842000.0,324353340.0,0,On Time,57638.10183671918,0.0
44617,2016-10-13,PENDING,West Asia,Pacific Asia,IRQ,Consumer,893,Team Golf Pittsburgh Steelers Putter Grip,Accessories,24.99,2016-10-16,Standard Class,3,4,Advance shipping,TRANSFER,25,2,49.98,13.81,2016,166743557747.671,38469627.0,-1,Early,4334.420964041866,27.631052420968388
22238,2015-11-21,COMPLETE,Southeast Asia,Pacific Asia,PHL,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-11-25,Standard Class,4,4,Shipping on time,DEBIT,60,3,179.97,73.43,2015,306445871242.322,105312992.0,0,On Time,2909.8581801030023,40.80124465188643
53967,2017-02-26,COMPLETE,Central America,LATAM,SLV,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2017-03-01,Standard Class,3,4,Advance shipping,DEBIT,60,2,119.98,12.0,2017,24979190000.0,6213533.0,-1,Early,4020.1267137391883,10.001666944490747
16575,2015-08-30,PENDING,Southern Europe,Europe,ITA,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-08-31,Same Day,1,0,Late delivery,TRANSFER,60,2,119.98,16.74,2015,1845428048839.1,60229605.0,1,Slight Delay,30639.882975143206,13.952325387564594
73466,2017-12-08,COMPLETE,Southeast Asia,Pacific Asia,IDN,Corporate,1361,Toys,Toys,11.54,2017-12-10,Standard Class,2,4,Advance shipping,DEBIT,12,1,11.54,4.24,2017,1015618744159.73,267346658.0,-2,Early,3798.883261745243,36.7417677642981
4972,2015-03-14,PROCESSING,Central America,LATAM,MEX,Corporate,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-03-17,Standard Class,3,4,Advance shipping,TRANSFER,50,5,249.89999,-11.87,2015,1213294467716.88,121072306.0,-1,Early,10021.23861188272,-4.749900150056028
1549,2015-01-23,COMPLETE,Caribbean,LATAM,DOM,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2015-01-28,Standard Class,5,4,Late delivery,DEBIT,200,1,199.99001,17.6,2015,70966782572.4386,10434829.0,1,Slight Delay,6800.953093954736,8.800439581957118
37183,2016-06-26,COMPLETE,West of USA,USCA,USA,Corporate,93,Under Armour Men's Tech II T-Shirt,Lacrosse,24.99,2016-06-30,Standard Class,4,4,Shipping on time,DEBIT,25,1,24.99,1.3,2016,18695110842000.0,324353340.0,0,On Time,57638.10183671918,5.202080832332934
1258,2015-01-19,ON_HOLD,Central America,LATAM,SLV,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-01-23,Second Class,4,2,Late delivery,DEBIT,130,1,129.99001,47.62,2015,23438240000.0,6183676.0,2,Slight Delay,3790.3408910816156,36.63358438083049
16240,2015-08-26,PENDING,Western Europe,Europe,DEU,Home Office,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-09-01,Standard Class,6,4,Late delivery,TRANSFER,130,1,129.99001,57.33,2015,3425099578746.09,81686611.0,2,Slight Delay,41929.754911072145,44.10338917582974
76517,2018-01-21,PENDING,Oceania,Pacific Asia,AUS,Corporate,1362,Fighting video games,Video Games,39.75,2018-01-24,Second Class,3,2,Late delivery,TRANSFER,40,1,39.75,6.5,2018,1433144978761.67,24963258.0,1,Slight Delay,57410.17373460106,16.352201257861633
17174,2015-09-08,SUSPECTED_FRAUD,Southern Europe,Europe,ITA,Consumer,825,Bridgestone e6 Straight Distance NFL Tennesse,Electronics,31.99,2015-09-13,Standard Class,5,4,Shipping canceled,TRANSFER,32,5,159.95,40.31,2015,1845428048839.1,60229605.0,1,Slight Delay,30639.882975143206,25.201625507971244
23444,2015-12-09,CLOSED,South Asia,Pacific Asia,BGD,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-12-14,Standard Class,5,4,Late delivery,CASH,60,5,299.95001,142.57,2015,195146608978.131,159383179.0,1,Slight Delay,1224.3864766816516,47.531253624562304
8570,2015-05-06,PENDING_PAYMENT,Caribbean,LATAM,DOM,Home Office,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2015-05-08,First Class,2,1,Late delivery,PAYMENT,40,3,119.97,7.33,2015,70966782572.4386,10434829.0,1,Slight Delay,6800.953093954736,6.109860798532966
51981,2017-01-28,PENDING_PAYMENT,Central America,LATAM,MEX,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2017-01-30,Standard Class,2,4,Advance shipping,PAYMENT,50,2,99.96,21.33,2017,1190721475906.0,123400057.0,-2,Early,9649.278167724024,21.338535414165666
60007,2017-05-25,PROCESSING,South America,LATAM,BRA,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2017-05-27,First Class,2,1,Late delivery,TRANSFER,60,4,239.96001,85.67,2017,2063514688805.78,204703445.0,1,Slight Delay,10080.507872282169,35.701782142782875
18737,2015-10-01,PENDING_PAYMENT,Western Europe,Europe,FRA,Consumer,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2015-10-04,Second Class,3,2,Late delivery,PAYMENT,40,1,39.99,10.5,2015,2442483452642.5,66548272.0,1,Slight Delay,36702.43237333796,26.25656414103526
46341,2016-11-07,PROCESSING,North Africa,Africa,MAR,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-11-09,Standard Class,2,4,Advance shipping,TRANSFER,60,1,59.99,28.5,2016,111572947004.917,35023457.0,-2,Early,3185.663454207762,47.50791798633106
29736,2016-03-10,PENDING_PAYMENT,Eastern Asia,Pacific Asia,CHN,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-03-12,Standard Class,2,4,Advance shipping,PAYMENT,60,5,299.95001,64.11,2016,11456024084962.0,1387790000.0,-2,Early,8254.868593203582,21.373561547805913
12317,2015-06-29,PENDING_PAYMENT,Southern Europe,Europe,ITA,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-07-02,Standard Class,3,4,Advance shipping,PAYMENT,300,1,299.98001,145.52,2015,1845428048839.1,60229605.0,-1,Early,30639.882975143206,48.509899042939566
57015,2017-04-12,CLOSED,Central America,LATAM,GTM,Corporate,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2017-04-18,Standard Class,6,4,Late delivery,CASH,400,1,399.98001,127.77,2017,71653780740.4226,16567357.0,2,Slight Delay,4324.997689156007,31.9440964062179
26868,2016-01-28,CLOSED,Oceania,Pacific Asia,AUS,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-02-01,Standard Class,4,4,Shipping on time,CASH,60,3,179.97,84.66,2016,1211588128417.61,24190907.0,0,On Time,50084.444060638576,47.04117352892149
39975,2016-08-06,COMPLETE,US Center,USCA,USA,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2016-08-08,First Class,2,1,Late delivery,DEBIT,300,1,299.98001,84.16,2016,18695110842000.0,324353340.0,1,Slight Delay,57638.10183671918,28.055202745009577
66593,2017-08-30,COMPLETE,Southern Europe,Europe,ITA,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2017-09-03,Second Class,4,2,Late delivery,DEBIT,60,3,179.97,30.23,2017,1970720904584.71,60002252.0,2,Slight Delay,32844.11566060404,16.79724398510863
4093,2015-03-01,PENDING,South America,LATAM,ARG,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-03-05,Standard Class,4,4,Shipping on time,TRANSFER,400,1,399.98001,107.87,2015,594749285413.212,43477012.0,0,On Time,13679.626498095407,26.968847768167215
54584,2017-03-07,PENDING_PAYMENT,Central America,LATAM,MEX,Home Office,977,ENO Atlas Hammock Straps,Hunting & Shooting,29.99,2017-03-12,Standard Class,5,4,Late delivery,PAYMENT,30,4,119.96,49.18,2017,1190721475906.0,123400057.0,1,Slight Delay,9649.278167724024,40.99699899966656
70980,2017-11-02,COMPLETE,Northern Europe,Europe,GBR,Home Office,1352,Industrial consumer electronics,Consumer Electronics,252.88,2017-11-08,Standard Class,6,4,Late delivery,DEBIT,253,1,252.88,-70.55,2017,2699118387873.1,65966000.0,2,Slight Delay,40916.81150703545,-27.898608035431828
